Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,AvgSpotLen,Bases,Bytes,BioProject,SRA Study,source_name,GEO_Accession (exp),TISSUE,Library Name,Genotype,TREATMENT,Strain,Cell_line,Cell_type,Age,Cultivar,BioSampleModel,molecule_subtype,sex,REPLICATE,experiment_type,Sample_Name,LINE,Isolate,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,dev_stage,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,External_Id,Submitter_Id,SAMPLE_TYPE,Ecotype,Fraction,Broker_name,common_name,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,TIME_POINT,Developmental_stage,Organism_part,BIOMATERIAL_PROVIDER,AssemblyName,growth_condition,Collection_Date,intentional_duplicate (run),Stage,Molecule,protocol,Experimental_Factor:_protocol (exp),PHENOTYPE,agent,genotype/variation,BREED,growth_protocol,disease,library_type,harvest_condition,Experimental_Factor:_organism (exp),Experimental_Factor:_organism_part (exp),performer,replicate_type,used_library?,Condition,Passages,Replica,TEMP,collected_by,Experimental_Factor:_environmental_stress (exp),Experimental_Factor:_time (exp),Batch,shRNA,Experimental_Factor:_genotype (exp),Biological_Replicate,sub_species,environmental_stress,Hours_post_infection,Individual,media,TIME,rna_fraction,rna_type,Isolation_Source,assay,Timepoint,sequencing,cell_subtype,genetic_modification,Harvest_method,rt_enzyme,total_rna_selection_method,stress,Experimental_Factor:_compound (exp),HOST,virus_strain,ip_antibody,siRNA,gender,substrain,material,disease_stage,rna_population,metastatic_capacity,clip_antibody,Lat_Lon,cell_line/type,Experimental_Factor:_growth_condition (exp),PASSAGE,manipulation,culture_method,drug_treatment,Growth_rate,tissue_type,CULTURE_COLLECTION,ethinicity,Experimental_Factor:_dose (exp),tissue_source,transgene,BARCODE,Experimental_Factor:_cell_line (exp),chloroplast_donor_strain,chloroplast_genome
SRR8763357,RNA-Seq,SAMN11191879,GEO,public,SRX5554207,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pennellii,ILLUMINA,2019-09-20T00:00:00Z,GSM3682238,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,50,84210350,37632186,PRJNA528488,SRP189094,7 days-old seedling shoot apical meristem,GSM3682238,7 days-old seedling shoot apical meristem,,,,,,,,Solanum pennellii LA0716,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763358,RNA-Seq,SAMN11191879,GEO,public,SRX5554207,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pennellii,ILLUMINA,2019-09-20T00:00:00Z,GSM3682238,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,51,2907,80132,PRJNA528488,SRP189094,7 days-old seedling shoot apical meristem,GSM3682238,7 days-old seedling shoot apical meristem,,,,,,,,Solanum pennellii LA0716,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763359,RNA-Seq,SAMN11191879,GEO,public,SRX5554207,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pennellii,ILLUMINA,2019-09-20T00:00:00Z,GSM3682238,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,51,121992,140557,PRJNA528488,SRP189094,7 days-old seedling shoot apical meristem,GSM3682238,7 days-old seedling shoot apical meristem,,,,,,,,Solanum pennellii LA0716,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763360,RNA-Seq,SAMN11191879,GEO,public,SRX5554207,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pennellii,ILLUMINA,2019-09-20T00:00:00Z,GSM3682238,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:14:00Z,1,51,244212582,92716234,PRJNA528488,SRP189094,7 days-old seedling shoot apical meristem,GSM3682238,7 days-old seedling shoot apical meristem,,,,,,,,Solanum pennellii LA0716,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763361,RNA-Seq,SAMN11191879,GEO,public,SRX5554207,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pennellii,ILLUMINA,2019-09-20T00:00:00Z,GSM3682238,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:14:00Z,1,51,90003168,40252694,PRJNA528488,SRP189094,7 days-old seedling shoot apical meristem,GSM3682238,7 days-old seedling shoot apical meristem,,,,,,,,Solanum pennellii LA0716,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763362,RNA-Seq,SAMN11191879,GEO,public,SRX5554207,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum pennellii,ILLUMINA,2019-09-20T00:00:00Z,GSM3682238,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,51,77269590,37160744,PRJNA528488,SRP189094,7 days-old seedling shoot apical meristem,GSM3682238,7 days-old seedling shoot apical meristem,,,,,,,,Solanum pennellii LA0716,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763363,RNA-Seq,SAMN11191878,GEO,public,SRX5554208,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682239,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:16:00Z,1,50,574492450,258171150,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682239,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,polyA RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763364,RNA-Seq,SAMN11191878,GEO,public,SRX5554208,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682239,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:14:00Z,1,51,278857596,123130173,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682239,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,polyA RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763365,RNA-Seq,SAMN11191878,GEO,public,SRX5554208,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682239,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:15:00Z,1,51,329259009,140737946,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682239,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,polyA RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763366,RNA-Seq,SAMN11191878,GEO,public,SRX5554208,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682239,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:16:00Z,1,51,516498573,233307964,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682239,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,polyA RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763367,RNA-Seq,SAMN11191878,GEO,public,SRX5554208,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682239,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:16:00Z,1,51,504830487,243290433,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682239,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,polyA RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763368,RNA-Seq,SAMN11191877,GEO,public,SRX5554209,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682240,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,50,70165700,30904254,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682240,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763369,RNA-Seq,SAMN11191877,GEO,public,SRX5554209,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682240,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:14:00Z,1,51,145324041,62490795,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682240,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763370,RNA-Seq,SAMN11191877,GEO,public,SRX5554209,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682240,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:14:00Z,1,51,146846034,61947519,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682240,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763371,RNA-Seq,SAMN11191877,GEO,public,SRX5554209,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682240,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,51,50084856,19084850,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682240,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763372,RNA-Seq,SAMN11191877,GEO,public,SRX5554209,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682240,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,51,64696152,28631113,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682240,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763373,RNA-Seq,SAMN11191877,GEO,public,SRX5554209,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682240,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,51,56923140,27312670,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682240,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763374,RNA-Seq,SAMN11191876,GEO,public,SRX5554210,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682241,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:15:00Z,1,50,501145550,226208795,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682241,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,polyA RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763375,RNA-Seq,SAMN11191876,GEO,public,SRX5554210,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682241,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,51,25143,89473,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682241,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,polyA RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763376,RNA-Seq,SAMN11191876,GEO,public,SRX5554210,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682241,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,51,560133,326976,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682241,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,polyA RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763377,RNA-Seq,SAMN11191876,GEO,public,SRX5554210,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682241,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:15:00Z,1,51,456998301,206926224,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682241,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,polyA RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763378,RNA-Seq,SAMN11191876,GEO,public,SRX5554210,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682241,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:15:00Z,1,51,443581833,211905700,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682241,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,polyA RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763379,RNA-Seq,SAMN11191875,GEO,public,SRX5554211,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682242,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:14:00Z,1,50,105626800,47793705,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682242,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763380,RNA-Seq,SAMN11191875,GEO,public,SRX5554211,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682242,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:14:00Z,1,51,99089583,43956444,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682242,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763381,RNA-Seq,SAMN11191875,GEO,public,SRX5554211,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682242,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:14:00Z,1,51,109701051,46964010,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682242,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763382,RNA-Seq,SAMN11191875,GEO,public,SRX5554211,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682242,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:16:00Z,1,51,496191342,188968264,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682242,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763383,RNA-Seq,SAMN11191875,GEO,public,SRX5554211,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682242,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:14:00Z,1,51,124974582,56745312,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682242,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763384,RNA-Seq,SAMN11191875,GEO,public,SRX5554211,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682242,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:14:00Z,1,51,112730298,54457248,PRJNA528488,SRP189094,7 days-old seedling 1 cm roots tips,GSM3682242,7 days-old seedling 1 cm roots tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763385,RNA-Seq,SAMN11191874,GEO,public,SRX5554212,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682243,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,50,61508100,28123640,PRJNA528488,SRP189094,hairy root culture 1cm root tips,GSM3682243,hairy root culture 1cm root tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-HR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763386,RNA-Seq,SAMN11191874,GEO,public,SRX5554212,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682243,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,51,25608273,11528779,PRJNA528488,SRP189094,hairy root culture 1cm root tips,GSM3682243,hairy root culture 1cm root tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-HR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8763387,RNA-Seq,SAMN11191874,GEO,public,SRX5554212,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2019-09-20T00:00:00Z,GSM3682243,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-03-21T15:13:00Z,1,51,30410841,13240997,PRJNA528488,SRP189094,hairy root culture 1cm root tips,GSM3682243,hairy root culture 1cm root tips,,,,,,,,Solanum lycopersicum cv. M82,,TRAP RNA,,,Random primed libraries,,35S:His6:FLAG-GFP-AtRPL18-HR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
